ID;Trial;Deck;Win;Lost;NfCC
2895;89;D;500;0;33
2895;90;D;500;0;33
2895;91;D;500;0;33
2895;92;D;500;0;33
2895;93;D;500;0;33
2895;94;D;500;2500;33
2895;95;B;1000;0;33
2895;96;B;1000;0;33
2895;97;B;1000;12500;33
2895;98;B;1000;0;33
2895;99;B;1000;0;33
2895;100;B;1000;0;33
2895;101;B;1000;0;33
2895;102;B;1000;0;33
2895;103;B;1000;0;33
2895;104;B;1000;0;33
2895;105;B;1000;12500;33
2895;106;B;1000;0;33
2895;107;B;1000;0;33
2895;108;B;1000;0;33
2895;109;B;1000;0;33
2895;110;B;1000;0;33
2895;111;B;1000;0;33
2895;112;B;1000;12500;33
2895;113;B;1000;0;33
2895;114;B;1000;0;33
2895;115;B;1000;0;33
2895;116;B;1000;0;33
2895;117;D;500;0;33
2895;118;D;500;0;33
2895;119;D;500;0;33
2895;120;D;500;0;33
2895;121;D;500;0;33
2895;122;A;1000;3000;33
2895;123;A;1000;0;33
2895;124;A;1000;3000;33
2895;125;A;1000;0;33
2895;126;A;1000;0;33
2895;127;A;1000;1500;33
2895;128;A;1000;3500;33
2895;129;A;1000;1500;33
2895;130;A;1000;3000;33
2895;131;A;1000;0;33
2895;132;A;1000;0;33
2895;133;A;1000;3000;33
2895;134;A;1000;0;33
2895;135;B;1000;0;33
2895;136;B;1000;0;33
2895;137;D;500;0;33
2895;138;B;1000;0;33
2895;139;B;1000;0;33
2895;140;B;1000;0;33
2895;141;B;1000;0;33
2895;142;D;500;0;33
2895;143;D;500;0;33
2895;144;D;500;0;33
2895;145;B;1000;0;33
2895;146;D;500;0;33
2895;147;B;1000;0;33
2895;148;D;500;0;33
2895;149;D;500;0;33
2895;150;D;500;0;33
2895;151;D;500;0;33
2895;152;B;1000;12500;33
2895;153;D;500;0;33
2895;154;D;500;0;33
2895;155;D;500;2500;33
2895;156;D;500;0;33
2895;157;D;500;0;33
2895;158;D;500;0;33
2895;159;D;500;0;33
2895;160;D;500;0;33
2895;161;D;500;0;33
2895;162;D;500;2500;33
2895;163;D;500;0;33
2895;164;D;500;0;33
2895;165;D;500;0;33
2895;166;D;500;0;33
2895;167;B;1000;0;33
2895;168;B;1000;0;33
2895;169;B;1000;0;33
2895;170;B;1000;0;33
2895;171;B;1000;0;33
2895;172;B;1000;0;33
2895;173;B;1000;0;33
2895;174;B;1000;12500;33
2895;175;D;500;0;33
2895;176;D;500;2500;33
2895;177;D;500;0;33
2895;178;D;500;0;33
2895;179;D;500;0;33
2895;180;D;500;0;33
2895;181;D;500;0;33
2895;182;D;500;0;33
2895;183;D;500;0;33
2895;184;D;500;0;33
2895;185;D;500;0;33
2895;186;D;500;0;33
2895;187;B;1000;0;33
2895;188;B;1000;0;33
2895;189;B;1000;0;33
2895;190;B;1000;0;33
2895;191;B;1000;0;33
2895;192;B;1000;0;33
2895;193;B;1000;0;33
2895;194;B;1000;0;33
2895;195;B;1000;0;33
2895;196;B;1000;0;33
2895;197;C;500;0;33
2895;198;C;500;500;33
2895;199;A;1000;0;33
2895;200;A;1000;0;33
2937;1;C;500;500;56
2937;2;C;500;0;56
2937;3;C;500;500;56
2937;4;C;500;500;56
2937;5;B;1000;0;56
2937;6;B;1000;0;56
2937;7;B;1000;0;56
2937;8;B;1000;0;56
2937;9;B;1000;0;56
2937;10;B;1000;0;56
2937;11;B;1000;12500;56
2937;12;B;1000;0;56
2937;13;B;1000;0;56
2937;14;B;1000;0;56
2937;15;B;1000;0;56
2937;16;C;500;0;56
2937;17;C;500;500;56
2937;18;C;500;0;56
2937;19;C;500;0;56
2937;20;C;500;500;56
2937;21;C;500;0;56
2937;22;C;500;0;56
2937;23;D;500;0;56
2937;24;D;500;0;56
2937;25;D;500;0;56
2937;26;D;500;0;56
2937;27;D;500;0;56
2937;28;D;500;0;56
2937;29;D;500;0;56
2937;30;D;500;0;56
2937;31;D;500;0;56
2937;32;D;500;2500;56
2937;33;A;1000;3500;56
2937;34;A;1000;1500;56
2937;35;C;500;500;56
2937;36;D;500;2500;56
2937;37;C;500;500;56
2937;38;C;500;0;56
2937;39;C;500;0;56
2937;40;C;500;0;56
2937;41;C;500;0;56
2937;42;C;500;500;56
2937;43;C;500;500;56
2937;44;C;500;500;56
2937;45;C;500;0;56
2937;46;C;500;0;56
2937;47;C;500;500;56
2937;48;C;500;0;56
2937;49;C;500;500;56
2937;50;C;500;0;56
2937;51;C;500;500;56
2937;52;C;500;500;56
2937;53;C;500;500;56
2937;54;C;500;0;56
2937;55;C;500;500;56
2937;56;C;500;500;56
2937;57;C;500;500;56
2937;58;C;500;0;56
2937;59;C;500;500;56
2937;60;C;500;0;56
2937;61;C;500;0;56
2937;62;C;500;0;56
2937;63;C;500;500;56
2937;64;C;500;0;56
2937;65;C;500;500;56
2937;66;C;500;500;56
2937;67;C;500;500;56
2937;68;C;500;0;56
2937;69;C;500;0;56
2937;70;C;500;500;56
2937;71;C;500;0;56
2937;72;C;500;500;56
2937;73;C;500;0;56
2937;74;C;500;0;56
2937;75;C;500;500;56
2937;76;C;500;500;56
2937;77;C;500;0;56
2937;78;C;500;0;56
2937;79;C;500;500;56
2937;80;C;500;0;56
2937;81;C;500;500;56
2937;82;C;500;500;56
2937;83;C;500;0;56
2937;84;C;500;0;56
2937;85;C;500;0;56
2937;86;C;500;0;56
2937;87;C;500;500;56
2937;88;C;500;500;56
2937;89;C;500;0;56
2937;90;C;500;500;56
2937;91;C;500;500;56
2937;92;C;500;0;56
2937;93;C;500;0;56
2937;94;C;500;500;56
2937;95;C;500;500;56
2937;96;C;500;500;56
2937;97;C;500;500;56
2937;98;C;500;0;56
2937;99;C;500;500;56
2937;100;C;500;0;56
2937;101;C;500;500;56
2937;102;C;500;0;56
2937;103;C;500;0;56
2937;104;C;500;0;56
2937;105;C;500;500;56
2937;106;C;500;500;56
2937;107;C;500;500;56
2937;108;C;500;0;56
2937;109;C;500;0;56
2937;110;C;500;500;56
2937;111;C;500;0;56
2937;112;C;500;0;56
2937;113;C;500;0;56
2937;114;C;500;500;56
2937;115;C;500;0;56
2937;116;C;500;500;56
2937;117;C;500;0;56
2937;118;C;500;0;56
2937;119;C;500;500;56
2937;120;C;500;0;56
2937;121;C;500;500;56
2937;122;C;500;0;56
2937;123;C;500;500;56
2937;124;C;500;500;56
2937;125;C;500;500;56
2937;126;C;500;0;56
2937;127;C;500;0;56
2937;128;C;500;0;56
2937;129;C;500;500;56
2937;130;C;500;500;56
2937;131;C;500;0;56
2937;132;C;500;0;56
2937;133;C;500;500;56
2937;134;C;500;500;56
2937;135;C;500;500;56
2937;136;C;500;0;56
2937;137;C;500;0;56
2937;138;C;500;0;56
2937;139;C;500;500;56
2937;140;C;500;0;56
2937;141;C;500;500;56
2937;142;C;500;0;56
2937;143;C;500;500;56
2937;144;C;500;500;56
2937;145;C;500;0;56
2937;146;C;500;500;56
2937;147;C;500;0;56
2937;148;C;500;500;56
2937;149;C;500;0;56
2937;150;C;500;0;56
2937;151;C;500;500;56
2937;152;C;500;0;56
2937;153;C;500;500;56
2937;154;C;500;500;56
2937;155;C;500;500;56
2937;156;C;500;0;56
2937;157;C;500;500;56
2937;158;C;500;500;56
2937;159;C;500;500;56
2937;160;C;500;0;56
2937;161;C;500;0;56
2937;162;C;500;0;56
2937;163;B;1000;0;56
2937;164;B;1000;0;56
2937;165;B;1000;0;56
2937;166;C;500;0;56
2937;167;C;500;500;56
2937;168;C;500;0;56
2937;169;C;500;0;56
2937;170;C;500;0;56
2937;171;C;500;500;56
2937;172;C;500;500;56
2937;173;C;500;0;56
2937;174;C;500;500;56
2937;175;C;500;500;56
2937;176;C;500;500;56
2937;177;C;500;0;56
2937;178;C;500;0;56
2937;179;C;500;500;56
2937;180;C;500;0;56
2937;181;B;1000;0;56
2937;182;B;1000;0;56
2937;183;B;1000;0;56
2937;184;B;1000;0;56
2937;185;B;1000;0;56
2937;186;C;500;500;56
2937;187;C;500;500;56
2937;188;C;500;500;56
2937;189;C;500;500;56
2937;190;C;500;0;56
2937;191;D;500;0;56
2937;192;D;500;0;56
2937;193;D;500;0;56
2937;194;D;500;0;56
2937;195;D;500;0;56
2937;196;D;500;0;56
2937;197;D;500;0;56
2937;198;D;500;0;56
2937;199;D;500;0;56
2937;200;D;500;2500;56
3143;1;A;1000;3000;37
3143;2;D;500;0;37
3143;3;D;500;0;37
3143;4;D;500;0;37
3143;5;D;500;2500;37
3143;6;D;500;0;37
3143;7;D;500;0;37
3143;8;D;500;0;37
3143;9;C;500;0;37
3143;10;C;500;500;37
3143;11;C;500;0;37
3143;12;D;500;0;37
3143;13;C;500;500;37
3143;14;C;500;0;37
3143;15;D;500;0;37
3143;16;D;500;0;37
3143;17;B;1000;0;37
3143;18;B;1000;0;37
3143;19;B;1000;12500;37
3143;20;B;1000;0;37
3143;21;B;1000;0;37
3143;22;C;500;500;37
3143;23;C;500;500;37
3143;24;C;500;500;37
3143;25;C;500;0;37
3143;26;C;500;0;37
3143;27;C;500;500;37
3143;28;C;500;0;37
3143;29;C;500;500;37
3143;30;C;500;500;37
3143;31;C;500;0;37
3143;32;C;500;0;37
3143;33;C;500;0;37
3143;34;C;500;500;37
3143;35;C;500;0;37
3143;36;C;500;500;37
3143;37;C;500;500;37
3143;38;C;500;500;37
3143;39;C;500;500;37
3143;40;C;500;0;37
3143;41;C;500;500;37
3143;42;C;500;0;37
3143;43;C;500;500;37
3143;44;C;500;0;37
3143;45;C;500;0;37
3143;46;C;500;0;37
3143;47;C;500;500;37
3143;48;C;500;0;37
3143;49;C;500;500;37
3143;50;C;500;500;37
3143;51;C;500;0;37
3143;52;C;500;500;37
3143;53;C;500;0;37
3143;54;C;500;0;37
3143;55;C;500;500;37
3143;56;C;500;0;37
3143;57;C;500;0;37
3143;58;C;500;500;37
3143;59;C;500;0;37
3143;60;C;500;500;37
3143;61;C;500;0;37
3143;62;C;500;0;37
3143;63;C;500;500;37
3143;64;C;500;0;37
3143;65;C;500;500;37
3143;66;C;500;500;37
3143;67;C;500;0;37
3143;68;C;500;500;37
3143;69;C;500;0;37
3143;70;C;500;500;37
3143;71;C;500;500;37
3143;72;C;500;0;37
3143;73;C;500;500;37
3143;74;C;500;0;37
3143;75;C;500;500;37
3143;76;C;500;0;37
3143;77;C;500;500;37
3143;78;C;500;0;37
3143;79;C;500;0;37
3143;80;C;500;0;37
3143;81;C;500;0;37
3143;82;C;500;500;37
3143;83;C;500;500;37
3143;84;C;500;0;37
3143;85;C;500;500;37
3143;86;C;500;500;37
3143;87;C;500;0;37
3143;88;C;500;500;37
3143;89;C;500;500;37
3143;90;C;500;0;37
3143;91;C;500;0;37
3143;92;C;500;500;37
3143;93;C;500;500;37
3143;94;C;500;500;37
3143;95;C;500;0;37
3143;96;C;500;0;37
3143;97;C;500;500;37
3143;98;C;500;500;37
3143;99;C;500;0;37
3143;100;C;500;500;37
3143;101;C;500;500;37
3143;102;C;500;500;37
3143;103;C;500;0;37
3143;104;C;500;0;37
3143;105;C;500;0;37
3143;106;C;500;0;37
3143;107;C;500;500;37
3143;108;C;500;500;37
3143;109;C;500;500;37
3143;110;C;500;0;37
3143;111;C;500;500;37
3143;112;C;500;500;37
3143;113;C;500;0;37
3143;114;C;500;0;37
3143;115;C;500;0;37
3143;116;C;500;0;37
3143;117;C;500;0;37
3143;118;C;500;0;37
3143;119;C;500;500;37
3143;120;C;500;500;37
3143;121;C;500;0;37
3143;122;C;500;0;37
3143;123;C;500;500;37
3143;124;C;500;500;37
3143;125;C;500;500;37
3143;126;C;500;0;37
3143;127;C;500;500;37
3143;128;C;500;0;37
3143;129;C;500;0;37
3143;130;C;500;0;37
3143;131;C;500;0;37
3143;132;C;500;500;37
3143;133;C;500;500;37
3143;134;C;500;0;37
3143;135;C;500;500;37
3143;136;C;500;500;37
3143;137;C;500;500;37
3143;138;C;500;500;37
3143;139;C;500;0;37
3143;140;C;500;500;37
3143;141;C;500;0;37
3143;142;C;500;0;37
3143;143;C;500;500;37
3143;144;C;500;500;37
3143;145;C;500;0;37
3143;146;C;500;0;37
3143;147;C;500;500;37
3143;148;C;500;0;37
3143;149;C;500;0;37
3143;150;C;500;500;37
3143;151;C;500;0;37
3143;152;C;500;500;37
3143;153;C;500;0;37
3143;154;C;500;500;37
3143;155;C;500;500;37
3143;156;C;500;0;37
3143;157;C;500;0;37
3143;158;C;500;0;37
3143;159;C;500;0;37
3143;160;C;500;0;37
3143;161;C;500;500;37
3143;162;C;500;500;37
3143;163;C;500;500;37
3143;164;C;500;500;37
3143;165;C;500;500;37
3143;166;C;500;0;37
3143;167;C;500;0;37
3143;168;C;500;500;37
3143;169;C;500;0;37
3143;170;C;500;500;37
3143;171;C;500;500;37
3143;172;C;500;0;37
3143;173;C;500;0;37
3143;174;C;500;500;37
3143;175;C;500;0;37
3143;176;C;500;500;37
3143;177;C;500;0;37
3143;178;C;500;500;37
3143;179;C;500;0;37
3143;180;C;500;0;37
3143;181;C;500;500;37
3143;182;C;500;500;37
3143;183;C;500;500;37
3143;184;C;500;0;37
3143;185;C;500;500;37
3143;186;C;500;0;37
3143;187;C;500;500;37
3143;188;C;500;500;37
3143;189;C;500;500;37
3143;190;C;500;0;37
3143;191;C;500;0;37
3143;192;C;500;0;37
3143;193;C;500;500;37
3143;194;C;500;500;37
3143;195;C;500;0;37
3143;196;C;500;0;37
3143;197;C;500;500;37
3143;198;C;500;0;37
3143;199;C;500;500;37
3143;200;C;500;0;37
3171;1;C;500;0;47
3171;2;D;500;0;47
3171;3;A;1000;1500;47
3171;4;B;1000;12500;47
3171;5;C;500;500;47
3171;6;D;500;0;47
3171;7;A;1000;0;47
3171;8;B;1000;0;47
3171;9;B;1000;0;47
3171;10;B;1000;0;47
3171;11;B;1000;0;47
3171;12;B;1000;0;47
3171;13;B;1000;0;47
3171;14;B;1000;0;47
3171;15;B;1000;0;47
3171;16;B;1000;0;47
3171;17;B;1000;0;47
3171;18;B;1000;0;47
3171;19;B;1000;0;47
3171;20;B;1000;0;47
3171;21;B;1000;0;47
3171;22;B;1000;12500;47
3171;23;A;1000;3500;47
3171;24;B;1000;0;47
3171;25;B;1000;0;47
3171;26;B;1000;0;47
3171;27;B;1000;0;47
3171;28;B;1000;12500;47
3171;29;C;500;500;47
3171;30;D;500;0;47
3171;31;D;500;0;47
3171;32;D;500;0;47
3171;33;D;500;0;47
3171;34;D;500;0;47
3171;35;D;500;2500;47
3171;36;D;500;0;47
3171;37;D;500;0;47
3171;38;D;500;0;47
3171;39;A;1000;3000;47
3171;40;B;1000;0;47
3171;41;B;1000;0;47
3171;42;B;1000;0;47
3171;43;B;1000;0;47
3171;44;B;1000;0;47
3171;45;B;1000;0;47
3171;46;B;1000;0;47
3171;47;C;500;500;47
3171;48;D;500;0;47
3171;49;D;500;0;47
3171;50;B;1000;0;47
3171;51;B;1000;0;47
3171;52;D;500;0;47
3171;53;D;500;0;47
3171;54;B;1000;0;47
3171;55;B;1000;12500;47
3171;56;D;500;0;47
3171;57;A;1000;0;47
3171;58;A;1000;0;47
3171;59;A;1000;3000;47
3171;60;A;1000;0;47
3171;61;A;1000;0;47
3171;62;A;1000;1500;47
3171;63;A;1000;0;47
3171;64;A;1000;0;47
3171;65;D;500;0;47
3171;66;A;1000;0;47
3171;67;A;1000;0;47
3171;68;D;500;0;47
3171;69;A;1000;1500;47
3171;70;A;1000;2500;47
3171;71;B;1000;0;47
3171;72;B;1000;0;47
3171;73;B;1000;0;47
3171;74;B;1000;0;47
3171;75;D;500;2500;47
3171;76;B;1000;0;47
3171;77;B;1000;0;47
3171;78;B;1000;0;47
3171;79;C;500;0;47
3171;80;B;1000;0;47
3171;81;B;1000;0;47
3171;82;B;1000;0;47
3171;83;C;500;500;47
3171;84;B;1000;0;47
3171;85;B;1000;0;47
3171;86;D;500;0;47
3171;87;B;1000;0;47
3171;88;B;1000;0;47
3171;89;D;500;0;47
3171;90;C;500;0;47
3171;91;D;500;0;47
3171;92;C;500;500;47
3171;93;D;500;2500;47
3171;94;B;1000;12500;47
3171;95;B;1000;0;47
3171;96;B;1000;0;47
3171;97;B;1000;0;47
3171;98;C;500;0;47
3171;99;D;500;0;47
3171;100;C;500;0;47
3171;101;D;500;0;47
3171;102;C;500;0;47
3171;103;B;1000;0;47
3171;104;B;1000;0;47
3171;105;B;1000;0;47
3171;106;C;500;0;47
3171;107;D;500;0;47
3171;108;C;500;500;47
3171;109;D;500;0;47
3171;110;C;500;500;47
3171;111;C;500;0;47
3171;112;D;500;0;47
3171;113;B;1000;0;47
3171;114;D;500;0;47
3171;115;C;500;0;47
3171;116;D;500;0;47
3171;117;C;500;500;47
3171;118;C;500;500;47
3171;119;C;500;500;47
3171;120;D;500;0;47
3171;121;C;500;0;47
3171;122;D;500;0;47
3171;123;B;1000;0;47
3171;124;B;1000;0;47
3171;125;C;500;500;47
3171;126;D;500;0;47
3171;127;C;500;0;47
3171;128;D;500;0;47
3171;129;B;1000;0;47
3171;130;C;500;0;47
3171;131;D;500;0;47
3171;132;C;500;0;47
3171;133;D;500;0;47
3171;134;B;1000;0;47
3171;135;C;500;500;47
3171;136;D;500;2500;47
3171;137;C;500;500;47
3171;138;D;500;0;47
3171;139;C;500;500;47
3171;140;D;500;0;47
3171;141;B;1000;12500;47
3171;142;C;500;0;47
3171;143;D;500;0;47
3171;144;C;500;500;47
3171;145;D;500;0;47
3171;146;A;1000;0;47
3171;147;B;1000;0;47
3171;148;A;1000;2500;47
3171;149;B;1000;0;47
3171;150;A;1000;2500;47
3171;151;B;1000;0;47
3171;152;D;500;0;47
3171;153;C;500;0;47
3171;154;D;500;0;47
3171;155;C;500;500;47
3171;156;D;500;0;47
3171;157;C;500;0;47
3171;158;D;500;0;47
3171;159;C;500;0;47
3171;160;D;500;0;47
3171;161;C;500;0;47
3171;162;D;500;0;47
3171;163;C;500;0;47
3171;164;D;500;0;47
3171;165;B;1000;0;47
3171;166;A;1000;3500;47
3171;167;B;1000;12500;47
3171;168;C;500;500;47
3171;169;D;500;2500;47
3171;170;C;500;0;47
3171;171;D;500;0;47
3171;172;C;500;500;47
3171;173;C;500;500;47
3171;174;C;500;500;47
3171;175;C;500;500;47
3171;176;C;500;500;47
3171;177;D;500;0;47
3171;178;C;500;0;47
3171;179;D;500;0;47
3171;180;C;500;500;47
3171;181;D;500;0;47
3171;182;C;500;0;47
3171;183;C;500;0;47
3171;184;C;500;0;47
3171;185;C;500;500;47
3171;186;D;500;0;47
3171;187;C;500;0;47
3171;188;D;500;0;47
3171;189;C;500;500;47
3171;190;D;500;0;47
3171;191;C;500;500;47
3171;192;D;500;0;47
3171;193;C;500;0;47
3171;194;C;500;500;47
3171;195;D;500;2500;47
3171;196;B;1000;0;47
3171;197;A;1000;0;47
3171;198;B;1000;0;47
3171;199;A;1000;2500;47
3171;200;C;500;0;47
3279;1;D;500;2500;53
3279;2;D;500;0;53
3279;3;D;500;0;53
3279;4;D;500;0;53
3279;5;D;500;0;53
3279;6;D;500;0;53
3279;7;B;1000;0;53
3279;8;B;1000;0;53
3279;9;B;1000;0;53
3279;10;B;1000;12500;53
3279;11;B;1000;0;53
3279;12;B;1000;0;53
3279;13;C;500;0;53
3279;14;C;500;0;53
3279;15;C;500;500;53
3279;16;C;500;500;53
3279;17;C;500;500;53
3279;18;C;500;0;53
3279;19;A;1000;3500;53
3279;20;A;1000;2500;53
3279;21;A;1000;0;53
3279;22;A;1000;0;53
3279;23;A;1000;1500;53
3279;24;A;1000;0;53
3279;25;D;500;0;53
3279;26;D;500;0;53
3279;27;D;500;0;53
3279;28;D;500;0;53
3279;29;D;500;0;53
3279;30;D;500;0;53
3279;31;D;500;2500;53
3279;32;D;500;0;53
3279;33;D;500;0;53
3279;34;D;500;0;53
3279;35;D;500;0;53
3279;36;D;500;0;53
3279;37;D;500;0;53
3279;38;D;500;0;53
3279;39;D;500;2500;53
3279;40;D;500;0;53
3279;41;D;500;0;53
3279;42;D;500;0;53
3279;43;D;500;0;53
3279;44;D;500;0;53
3279;45;D;500;0;53
3279;46;D;500;0;53
3279;47;D;500;0;53
3279;48;D;500;0;53
3279;49;D;500;0;53
3279;50;D;500;0;53
3279;51;D;500;0;53
3279;52;D;500;0;53
3279;53;D;500;0;53
3279;54;D;500;2500;53
3279;55;D;500;0;53
3279;56;D;500;0;53
3279;57;D;500;0;53
3279;58;D;500;0;53
3279;59;D;500;0;53
3279;60;D;500;0;53
3279;61;D;500;0;53
3279;62;D;500;0;53
3279;63;D;500;0;53
3279;64;D;500;0;53
3279;65;D;500;0;53
3279;66;D;500;0;53
3279;67;D;500;2500;53
3279;68;D;500;0;53
3279;69;D;500;0;53
3279;70;D;500;0;53
3279;71;D;500;0;53
3279;72;D;500;0;53
3279;73;D;500;0;53
3279;74;D;500;0;53
3279;75;D;500;0;53
3279;76;D;500;0;53
3279;77;D;500;2500;53
3279;78;D;500;0;53
3279;79;D;500;0;53
3279;80;D;500;0;53
3279;81;D;500;0;53
3279;82;D;500;0;53
3279;83;D;500;0;53
3279;84;D;500;2500;53
3279;85;D;500;0;53
3279;86;D;500;0;53
3279;87;D;500;0;53
3279;88;D;500;0;53
3279;89;D;500;0;53
3279;90;D;500;0;53
3279;91;D;500;0;53
3279;92;D;500;0;53
3279;93;D;500;0;53
3279;94;D;500;0;53
3279;95;D;500;0;53
3279;96;D;500;2500;53
3279;97;D;500;0;53
3279;98;D;500;0;53
3279;99;D;500;0;53
3279;100;D;500;0;53
3279;101;D;500;0;53
3279;102;D;500;0;53
3279;103;D;500;0;53
3279;104;D;500;0;53
3279;105;D;500;0;53
3279;106;D;500;0;53
3279;107;D;500;0;53
3279;108;D;500;2500;53
3279;109;D;500;0;53
3279;110;D;500;0;53
3279;111;D;500;2500;53
3279;112;D;500;0;53
3279;113;D;500;0;53
3279;114;D;500;0;53
3279;115;D;500;0;53
3279;116;D;500;0;53
3279;117;D;500;0;53
3279;118;D;500;0;53
3279;119;D;500;0;53
3279;120;D;500;0;53
3279;121;D;500;0;53
3279;122;D;500;0;53
3279;123;D;500;0;53
3279;124;D;500;0;53
3279;125;D;500;2500;53
3279;126;D;500;0;53
3279;127;D;500;0;53
3279;128;D;500;0;53
3279;129;D;500;0;53
3279;130;D;500;0;53
3279;131;D;500;0;53
3279;132;D;500;0;53
3279;133;D;500;0;53
3279;134;D;500;0;53
3279;135;D;500;2500;53
3279;136;D;500;0;53
3279;137;D;500;0;53
3279;138;D;500;0;53
3279;139;D;500;0;53
3279;140;D;500;0;53
3279;141;D;500;0;53
3279;142;D;500;0;53
3279;143;D;500;0;53
3279;144;D;500;0;53
3279;145;C;500;0;53
3279;146;C;500;500;53
3279;147;C;500;500;53
3279;148;C;500;0;53
3279;149;C;500;500;53
3279;150;C;500;0;53
3279;151;C;500;0;53
3279;152;C;500;500;53
3279;153;C;500;500;53
3279;154;C;500;0;53
3279;155;C;500;500;53
3279;156;C;500;0;53
3279;157;C;500;0;53
3279;158;C;500;500;53
3279;159;C;500;0;53
3279;160;C;500;500;53
3279;161;C;500;500;53
3279;162;C;500;500;53
3279;163;C;500;500;53
3279;164;C;500;0;53
3279;165;D;500;0;53
3279;166;D;500;2500;53
3279;167;D;500;0;53
3279;168;D;500;0;53
3279;169;D;500;0;53
3279;170;D;500;0;53
3279;171;D;500;0;53
3279;172;D;500;0;53
3279;173;D;500;0;53
3279;174;D;500;0;53
3279;175;D;500;2500;53
3279;176;D;500;0;53
3279;177;D;500;0;53
3279;178;D;500;0;53
3279;179;D;500;0;53
3279;180;D;500;0;53
3279;181;A;1000;0;53
3279;182;A;1000;3500;53
3279;183;A;1000;1500;53
3279;184;A;1000;0;53
3279;185;A;1000;0;53
3279;186;A;1000;0;53
3279;187;A;1000;3000;53
3279;188;A;1000;0;53
3279;189;A;1000;0;53
3279;190;A;1000;3000;53
3279;191;A;1000;1500;53
3279;192;A;1000;2000;53
3279;193;A;1000;3000;53
3279;194;A;1000;0;53
3279;195;A;1000;1500;53
3279;196;D;500;0;53
3279;197;D;500;0;53
3279;198;D;500;0;53
3279;199;D;500;2500;53
3279;200;D;500;0;53
3583;1;C;500;500;29
3583;2;A;1000;0;29
3583;3;A;1000;0;29
3583;4;D;500;0;29
3583;5;A;1000;0;29
3583;6;B;1000;0;29
3583;7;B;1000;0;29
3583;8;A;1000;0;29
3583;9;A;1000;0;29
3583;10;A;1000;1500;29
3583;11;B;1000;12500;29
3583;12;D;500;0;29
3583;13;D;500;0;29
3583;14;D;500;0;29
3583;15;A;1000;3500;29
3583;16;D;500;0;29
3583;17;D;500;2500;29
3583;18;B;1000;0;29
3583;19;B;1000;0;29
3583;20;B;1000;0;29
3583;21;B;1000;0;29
3583;22;B;1000;0;29
3583;23;A;1000;1500;29
3583;24;B;1000;0;29
3583;25;B;1000;0;29
3583;26;B;1000;0;29
3583;27;B;1000;0;29
3583;28;B;1000;0;29
3583;29;D;500;0;29
3583;30;D;500;0;29
3583;31;D;500;0;29
3583;32;A;1000;3000;29
3583;33;B;1000;12500;29
3583;34;B;1000;0;29
3583;35;B;1000;0;29
3583;36;B;1000;0;29
3583;37;B;1000;0;29
3583;38;B;1000;0;29
3583;39;B;1000;0;29
3583;40;A;1000;3000;29
3583;41;A;1000;2000;29
3583;42;A;1000;2500;29
3583;43;C;500;0;29
3583;44;C;500;500;29
3583;45;D;500;0;29
3583;46;D;500;2500;29
3583;47;D;500;0;29
3583;48;D;500;0;29
3583;49;D;500;0;29
3583;50;D;500;0;29
3583;51;B;1000;0;29
3583;52;B;1000;0;29
3583;53;B;1000;0;29
3583;54;B;1000;0;29
3583;55;B;1000;0;29
3583;56;B;1000;0;29
3583;57;B;1000;12500;29
3583;58;B;1000;0;29
3583;59;B;1000;0;29
3583;60;B;1000;0;29
3583;61;B;1000;0;29
3583;62;B;1000;0;29
3583;63;B;1000;0;29
3583;64;B;1000;0;29
3583;65;B;1000;0;29
3583;66;B;1000;12500;29
3583;67;B;1000;0;29
3583;68;B;1000;0;29
3583;69;B;1000;0;29
3583;70;B;1000;0;29
3583;71;B;1000;0;29
3583;72;B;1000;0;29
3583;73;B;1000;0;29
3583;74;B;1000;0;29
3583;75;B;1000;0;29
3583;76;A;1000;3000;29
3583;77;D;500;0;29
3583;78;D;500;0;29
3583;79;D;500;0;29
3583;80;D;500;0;29
3583;81;D;500;0;29
3583;82;D;500;0;29
3583;83;D;500;2500;29
3583;84;B;1000;0;29
3583;85;B;1000;12500;29
3583;86;C;500;0;29
3583;87;C;500;500;29
3583;88;B;1000;0;29
3583;89;B;1000;0;29
3583;90;B;1000;0;29
3583;91;B;1000;0;29
3583;92;B;1000;0;29
3583;93;B;1000;0;29
3583;94;B;1000;0;29
3583;95;B;1000;0;29
3583;96;B;1000;12500;29
3583;97;B;1000;0;29
3583;98;B;1000;0;29
3583;99;B;1000;0;29
3583;100;B;1000;0;29
3583;101;B;1000;0;29
3583;102;B;1000;0;29
3583;103;B;1000;12500;29
3583;104;D;500;0;29
3583;105;D;500;0;29
3583;106;D;500;0;29
3583;107;D;500;0;29
3583;108;D;500;0;29
3583;109;D;500;0;29
3583;110;D;500;0;29
3583;111;D;500;0;29
3583;112;D;500;0;29
3583;113;D;500;0;29
3583;114;D;500;0;29
3583;115;D;500;0;29
3583;116;D;500;0;29
3583;117;D;500;0;29
3583;118;D;500;0;29
3583;119;D;500;2500;29
3583;120;D;500;0;29
3583;121;D;500;0;29
3583;122;D;500;0;29
3583;123;D;500;0;29
3583;124;D;500;2500;29
3583;125;D;500;0;29
3583;126;D;500;0;29
3583;127;D;500;0;29
3583;128;D;500;0;29
3583;129;D;500;0;29
3583;130;D;500;0;29
3583;131;D;500;0;29
3583;132;D;500;0;29
3583;133;D;500;0;29
3583;134;D;500;0;29
